#NPCID,NAME,MAPID,座標Ｘ,座標Ｙ,方向,scale,EVENTID,NOTOUCH,ＰＩＣＴＩＤ,初期モーション,透明度(0~255)この値を 0 以外にすると重くなるので注意してください,デフォルト表示,円形影の描画,FLAG,NPC表示設定,
11002117,艾米尔,22202000,146,32,5,1,11002117,0,11002107,111,0,2,0,7b62,1,
11002118,玛莎,22202000,146,30,7,1,11002117,0,11000153,111,0,2,0,7b62,1,
11002119,泰塔斯,22202000,148,29,0,1,11002117,0,11000157,111,0,2,0,7b62,1,
11002120,贝利尔,22202000,150,32,2,1,11002117,0,11000156,111,0,2,0,7b62,1,
11002121,露莉耶,22202000,150,33,3,1,11002117,0,11000155,111,0,2,0,7b62,1,
11002122,DEM少年,50104000,138,224,7,1,11002122,0,11002122,111,0,2,0,7b64,1,
11002123,艾米尔,50104000,141,227,3,1,11002123,0,11002107,111,0,2,0,7b65,1,
11002124,玛莎,50104000,145,225,2,1,11002123,0,11000153,111,0,2,0,7b66,1,
11002125,泰塔斯,50104000,144,223,2,1,11002123,0,11000157,111,0,2,0,7b66,1,
11002126,贝利尔,50104000,143,225,2,1,11002123,0,11000156,111,0,2,0,7b66,1,
11002127,露莉耶,50104000,143,227,3,1,11002123,0,11000155,111,0,2,0,7b66,1,
11002128,艾米尔,50104000,104,68,5,1,11002128,0,11002139,111,0,2,0,7b68,1,
11002129,DEM少年,50104000,110,61,1,1,11002128,1,11002122,111,0,2,0,7b67,1,
11002130,DEM少年A,50104000,108,65,1,1,11002128,1,11002122,111,0,2,0,7b69,1,
11002131,DEM少年B,50104000,104,62,0,1,11002128,1,11002122,111,0,2,0,7b69,1,
11002132,DEM少年C,50104000,111,68,1,1,11002128,1,11002122,111,0,2,0,7b69,1,
11002133,DEM少年D,50104000,110,66,1,1,11002128,1,11002122,111,0,2,0,7b69,1,
11002134,DEM少年E,50104000,109,62,1,1,11002128,1,11002122,111,0,2,0,7b69,1,
11002135,DEM少年F,50104000,106,62,0,1,11002128,1,11002122,111,0,2,0,7b69,1,
11002136,抵抗军领导者,50104000,175,18,3,1.1,11002136,0,11001644,433,0,2,0,7b70,1,
11002137,艾达,50104000,172,11,2,1,11002137,0,11001628,332,0,2,0,7b70,1,
11002138,古恩巴鲁,50104000,172,21,4,1.15,11002138,0,11001622,111,0,2,0,7b70,1,
11002139,艾米尔,50105000,140,30,4,1,11002139,0,11002139,111,0,2,0,7b82,1,
11002140,玛莎,50105000,37,24,6,1,11002140,0,11000153,363,0,2,0,7b78,1,
11002141,泰塔斯,50105000,37,25,4,1,11002140,0,11000157,188,0,2,0,7b78,1,
11002142,贝利尔,50105000,140,33,6,1,11002142,0,11000156,111,0,2,0,7b79,1,
11002143,露莉耶,50105000,111,29,6,1,11002143,0,11000155,111,0,2,0,7b72,1,
11002144,DEM少年,50105000,144,31,6,1,11002144,0,11002144,111,0,2,0,7b73,1,
11002145,DEM少女,50105000,143,31,2,1,11002145,0,11001772,111,0,2,0,7b79,1,
11002146,母体,50105000,148,31,2,1,11002146,0,11002146,111,0,2,0,7b76,1,
11002147,母体,50105000,148,31,2,0.8,11002147,0,11002147,111,0,2,0,7b74,1,
11002148,？？？,50105000,145,31,6,1,11002148,0,11002148,111,0,2,0,7b75,1,
11002149,抵抗军领袖,50105000,139,33,6,1.1,11002136,0,11001644,111,0,2,0,7b80,1,
11002155,抵抗军成员,12020000,253,161,2,1.1,11002155,0,11002155,111,0,1,0,0,0,
11002156,？？？,22197000,18,84,0,1,11002103,0,11002156,461,0,2,0,7b81,1,
11002157,古恩巴鲁教官,50102000,133,139,0,1.15,11002157,0,11001622,111,0,1,0,0,0,
11002158,训练生多米纳斯,50102000,133,145,4,1.05,11002157,0,11001623,111,0,1,0,0,0,
11002159,训练生马丘利,50102000,136,145,4,0.95,11002157,0,11001624,111,0,1,0,0,0,
11002160,训练生莫尔格,50102000,130,145,4,1,11002157,0,11001625,111,0,1,0,0,0,
11002161,西部要塞的守卫,50102000,226,121,0,1.2,11002161,0,11001620,111,0,1,0,0,0,
11002162,蒂塔,30203003,15,20,4,1,11002162,0,13000159,111,0,1,0,0,0,
11002163,DEM－NS4410,50080000,26,20,0,1,11002163,0,11002163,111,0,1,0,0,0,
11002164,DEM－NS4410,50081000,14,13,2,1,11002164,0,11002163,111,0,1,0,0,0,
11002165,DEM－NS4410,50082000,53,44,7,1,11002165,0,11002163,111,0,1,0,0,0,
11002166,DEM－NS4410,50083000,53,44,1,1,11002166,0,11002163,111,0,1,0,0,0,
11002168,DEM－AT121,50082000,29,28,2,1,11002168,0,19070000,111,0,1,0,7.00E+49,0,
11002169,DEM－KN82,50082000,30,29,2,1,11002169,0,19070000,111,0,1,0,7.00E+49,0,
11002170,DEM－NG62,50082000,29,27,2,1,11002170,0,19070000,111,0,1,0,7.00E+49,0,
11002171,多米尼翁战士,50082000,27,29,6,1.2,11002171,0,11002171,111,0,1,0,7.00E+49,0,
11002172,多米尼翁少女,50082000,26,28,6,0.8,11002172,0,11001604,111,0,1,0,7.00E+49,0,
11002173,谜之女性,50084000,27,233,3,1,11002173,0,40740000,111,0,1,0,0,0,
11002174,夸克博士,50085000,13,3,4,1,11002174,0,18000140,131,0,1,0,0,0,
11002175,艾米尔,50086000,5,2,2,1,11002175,0,11002175,111,0,1,0,0,0,
11002176,艾米尔,50093000,71,86,2,1,11002176,0,11002175,111,0,1,0,0,0,
11002177,DEM少女,50086000,3,1,0,1,11002177,0,11002177,188,0,1,0,0,0,
11002178,DEM少女,50095000,3,1,0,1,11002178,0,11002177,188,0,2,0,0f56,0,
11002179,损坏的DEM,50087000,74,77,1,1,11002179,0,11002179,363,0,1,0,0,0,
11002180,DEM－FM9000,50088000,47,47,6,1,11002180,0,11002180,111,0,1,0,0,0,
11002181,DEM－FM9000,50089000,129,156,2,1,11002181,0,11002180,111,0,1,0,0,0,
11002182,DEM－FM9000,50090000,59,107,0,1,11002182,0,11002180,111,0,2,0,0f23,1,
11002183,DEM－FM9000,50091000,57,177,6,1,11002183,0,11002180,111,0,1,0,0,0,
11002184,DEM－FM9000,50092000,90,20,0,1,11002184,0,11002180,111,0,2,0,0f24,1,
11002185,DEM司令官,50088000,49,47,2,1,11002185,0,19070000,111,0,1,0,0,0,
11002186,无赖,50089000,126,156,6,1,11002186,0,11002186,111,0,1,0,0f22,1,
11002187,克劳德,50089000,128,148,0,1,11002187,0,11002187,111,0,2,0,0f21,1,
11002188,克劳德,50090000,44,107,0,1,11002188,0,11002187,111,0,1,0,0,0,
11002189,克劳德,50091000,57,188,0,1,11002189,0,11002187,111,0,1,0,0f33,0,
11002190,克劳德,50092000,101,20,6,1,11002190,0,11002187,111,0,1,0,0,0,
11002191,谜之女仆,20081001,14,8,0,1,11002191,0,11001165,111,0,1,0,0,0,
11002192,艾米尔,50096000,5,2,2,1,11002192,0,11002175,111,0,2,0,0f09,1,
11002193,艾米尔,50099000,5,2,2,1,11002193,0,11002175,111,0,1,0,0,0,
11002194,DEM少女,50096000,3,1,0,1,11002194,0,11002177,188,0,1,0,0,0,
11002195,DEM少女,50099000,3,1,0,1,11002195,0,11002177,363,0,1,0,0,0,
11002196,集装箱,50097000,76,58,0,1.5,11002196,0,30280000,111,0,1,0,0,0,
11002215,抵抗军成员,50102000,55,107,7,1.05,11002215,0,11001627,111,0,1,0,0,0,
11002216,艾达,50102000,57,107,1,1,11002216,0,11001628,111,0,1,0,0,0,
11002217,乔卡,50102000,56,109,4,1.15,11002217,0,11001635,111,0,1,0,0,0,
11002218,友伦,50102000,79,113,3,1,11002218,0,11001773,111,0,1,0,0,0,
11002219,图尔,50102000,78,112,7,1,11002219,0,11001774,111,0,1,0,0,0,
11002220,抵抗运动警备员,50102000,61,130,6,1.2,11002220,0,11001570,111,0,1,0,0,0,
11002221,抵抗军机械驾驶员,50102000,35,179,9,1,11002221,0,11001636,111,0,1,0,0,0,
11002222,弗兰肯斯坦博士,50102000,36,185,3,1,11002222,0,11001609,112,0,1,0,0,0,
11002223,抵抗军通信员,50102000,161,147,4,1,11002223,0,11001568,111,0,1,0,0,0,
11002224,罗城门门卫,50102000,4,118,6,1.2,11002224,0,11001617,111,0,1,0,0,0,
11002225,罗城门门卫,50102000,4,136,6,1.25,11002225,0,11001617,111,0,1,0,0,0,
11002226,抵抗军成员,50102000,57,59,5,1,11002226,0,11001673,111,0,1,0,0,0,
11002227,抵抗军成员,50102000,58,58,1,1,11002227,0,11001674,111,0,1,0,0,0,
11002228,抵抗军成员,50102000,95,182,1,1,11002228,0,11001719,111,0,1,0,0,0,
11002229,佣兵,50102000,61,135,6,1.2,11002229,0,11000096,111,0,1,0,0,0,
11002231,西部要塞的守卫,50102000,226,133,4,1.2,11002231,0,11001620,111,0,1,0,0,0,
11002232,夸克博士,50072000,13,3,0,1,11002232,0,18000140,111,0,1,0,0,0,
11002233,斯诺布,12021000,185,177,4,1,11002233,0,11002233,112,0,1,0,0,0,
11002234,斯诺布,50071000,13,13,4,1,11002234,0,11002233,112,0,1,0,0,0,
11002235,西部要塞警卫兵,50102000,109,59,0,1.12,11002235,0,11001620,111,0,1,0,0,0,
11002236,DEM定制测试,20013003,66,60,3,1,11002236,0,11001983,111,0,1,0,0,0,
11002237,梦幻的哈利路亚,10062000,43,109,7,1,11002237,0,11001973,111,0,1,0,0,0,
11002238,约翰尼·塔尔巴,22199000,208,214,3,1.1,11002238,0,14650000,111,0,1,0,0,0,
11002239,麦克·塔尔巴,22197000,107,77,7,1,11002239,0,14650000,111,0,1,0,0,0,
11002240,比利·塔尔巴,22198000,176,25,0,0.9,11002240,0,14650000,111,0,1,0,0,0,
11002241,标志1号·生成装置,22198001,123,127,2,1.3,11002241,0,11001711,111,0,1,0,0,0,
11002242,标志2号·生成装置,22198001,80,24,0,1.3,11002242,0,11001711,111,0,1,0,0,0,
11002243,标志3号·生成装置,22198001,80,230,4,1.3,11002243,0,11001711,111,0,1,0,0,0,
11002244,标志4号·生成装置,22198001,176,24,0,1.3,11002244,0,11001711,111,0,1,0,0,0,
11002245,标志5号·生成装置,22198001,176,230,4,1.3,11002245,0,11001711,111,0,1,0,0,0,
11002246,标志6号·生成装置,22198001,60,174,3,1.3,11002246,0,11001711,111,0,1,0,0,0,
11002247,标志7号·生成装置,22198001,196,80,7,1.3,11002247,0,11001711,111,0,1,0,0,0,
11002248,梦幻的哈利路亚,31302000,63,62,3,1,11002248,0,11001973,111,0,1,0,0,0,
11002249,菲利普,50095000,3,1,4,1,11002249,0,11000002,111,0,2,0,0f56,1,
11002250,DEM万事通博士,30157004,9,1,7,1,11002250,0,18000247,111,0,1,0,0,0,
11002251,艾米尔,30157004,11,3,2,1,11002251,0,13000155,111,0,2,0,0f59,0,
11002252,DEM少女,30157004,10,2,1,1,11002252,0,11002177,363,0,2,0,0f62,0,
11002253,裁缝阿姨,30157004,11,2,2,1,11002253,0,11000149,111,0,2,0,0f60,1,
11002254,DEM少女,50106000,26,25,4,1,11002254,0,11002177,135,0,1,0,0,0,
11002255,DEM,50106000,26,21,0,1,11002255,0,11001686,111,0,1,0,0,0,
11002256,DEM少女,50107000,141,90,4,1,11002256,0,11002177,111,0,1,0,0,0,
11002257,野良犬,50107000,142,78,0,1,11002257,0,11000821,111,0,2,0,0f57,1,
11002258,硬纸箱,50107000,142,78,0,1,11002258,0,12002101,111,0,1,0,0,0,
11002259,野良犬,20081001,15,9,2,1,11002259,0,10120100,111,0,2,0,0f57,1,
11002260,夸克博士,30157004,6,8,0,1,11002260,0,18000140,111,0,1,0,0,0,
11002261,多伦博士,30157004,4,3,0,1,11002261,0,18000141,111,0,1,0,0,0,
11002262,电路机械1号,30157004,2,11,6,0.7,18000141,0,10030001,111,0,1,0,0,0,
11002263,电路机械2号,30157004,9,12,3,0.5,18000142,0,10030001,111,0,1,0,0,0,
11002266,梦幻的哈利路亚,10057000,169,114,6,1,11002266,0,11001973,111,0,1,0,0,0,
11002267,猫灵,30157004,11,3,2,1,11002251,1,10260007,111,0,2,0,0f58,1,
11002268,？？？,30157004,10,2,1,1,11002268,1,14900000,111,0,2,0,0f61,1,
11002272,蒂姆博士,10023000,145,65,2,1,11002272,0,11002272,111,0,1,0,0,0,
11002273,梦幻的哈利路亚,10018100,213,59,0,1,11002273,0,11001973,111,0,1,0,0,0,
11002274,母体,22202000,155,31,2,1,11002274,0,11002146,111,0,2,0,7b62,0,
11002275,谜之女,22202000,148,31,6,1,11002275,0,40740000,111,0,2,0,7b96,1,
11002276,塞拉伊诺,10023000,106,193,2,1,11002276,0,11002276,111,0,1,0,0,0,
11002277,远方来的行会商人,10014000,41,45,0,1,11002277,0,11002277,111,0,1,0,0,0,
11002278,被囚禁在空白的存在,20190000,64,24,0,1,11002278,0,10410100,111,0,1,0,0,0,
11002279,泰达尼亚士兵,11073000,183,32,6,1,11002279,0,11001725,111,0,1,0,0,0,
11002280,泰达尼亚士兵,11073000,183,36,6,1,11002279,0,11001725,111,0,1,0,0,0,
11002282,收藏家·米歇尔,11023000,68,180,1,1,11002282,0,11002282,111,0,1,0,0,0,
11002283,旧货行店员,11024000,65,65,7,1,11000003,0,11002283,111,0,1,0,0,0,
11002284,鉴定师,11024000,72,81,7,1.1,11002284,0,11002284,111,0,1,0,0,0,
11002285,万事屋的泰达尼亚商人,11024000,183,174,3,1.1,11002285,0,11002416,111,0,1,0,0,0,
11002286,占卜屋,11024000,128,39,0,1,11002286,0,11002286,111,0,1,0,0,0,
11002287,卖药的泰达尼亚商人,11024000,190,65,1,1,11002287,0,11002416,111,0,1,0,0,0,
11002288,酒馆老板,11024000,190,190,3,1,11002288,0,11002288,111,0,1,0,0,0,
11002290,武器商店店员,11024000,128,216,4,1,11002290,0,11002290,111,0,1,0,0,0,
11002291,铁匠铺店员,11024000,134,200,4,1.15,11002291,0,11002291,111,0,1,0,0,0,
11002292,裁缝店店员,11024000,121,200,4,1.08,11002292,0,11002292,111,0,1,0,0,0,
11002293,卖水果的泰达尼亚商人,11024000,65,190,5,1,11002293,0,11002416,111,0,1,0,0,0,
11002294,赫尔海因的发型屋,11024000,142,167,0,1.05,11000411,0,11000115,111,0,1,0,0,0,
11002295,道具精制师,11024000,81,72,7,1.1,11002295,0,11002295,111,0,1,0,0,0,
11002296,想脱衣服的波普,11024000,25,129,2,1,11002296,0,11002296,111,0,1,0,0,0,
11002297,内向的克劳斯,11024000,103,40,5,1,11002297,0,11002297,111,0,1,0,0,0,
11002298,性急的米莎,11024000,83,48,2,1,11002298,0,11002298,111,0,1,0,0,0,
11002299,感受风的男子,11024000,176,129,6,1,11002299,0,11002299,111,0,1,0,0,0,
11002300,梦幻的哈利路亚,10046000,173,203,4,1,11002300,0,11001973,111,0,1,0,0,0,
11002301,凝望塔的男子,11024000,229,129,6,1,11002301,0,11002301,111,0,1,0,0,0,
11002302,俯视的男子,11023000,15,122,1,1,11002302,0,11002302,111,0,1,0,0,0,
11002303,喜爱塔的男子,11023000,224,127,6,1,11002303,0,11002303,111,0,1,0,0,0,
11002304,没被注意的哥哥,11024000,160,135,0,1,11002304,0,11002304,111,0,1,0,0,0,
11002305,没注意的弟弟,11024000,160,137,4,1,11002304,0,11002305,111,0,1,0,0,0,
11002306,胆小的少年,11024000,162,142,3,1,11002306,0,11002306,111,0,1,0,0,0,
11002307,前途多难的少年,11024000,94,129,6,0.7,11002307,0,11002307,111,0,1,0,0,0,
11002308,？？？,10065000,51,184,4,1.7,11002308,0,20450000,111,96,2,0,5f00,1,
11002309,？？？,10065000,51,98,4,1.7,11002309,0,20450000,111,96,2,0,5f01,1,
11002310,？？？,10065000,51,28,4,1.7,11002310,0,20450000,111,96,2,0,5f02,1,
11002312,？？？,50130000,37,32,4,1.7,11002312,0,20450000,111,96,2,0,5f04,0,
11002313,？？？,50131000,64,51,0,1.7,11002313,0,20450000,136,0,2,0,5f06,1,
11002314,不讲理,30910000,65,63,0,1.7,11002314,0,20450000,111,0,1,0,0,0,
11002315,白皮书,30910000,64,63,0,1,11002315,0,11002315,111,0,2,0,5f26,0,
11002316,神威,50132000,64,64,0,1,11002316,0,15010000,111,0,2,0,5f14,1,
11002317,莉赛尔,50132000,64,64,0,1,11002317,0,15020000,111,0,2,0,5f15,1,
11002318,基诺,50132000,64,64,0,1,11002318,0,15040000,111,0,2,0,5f16,1,
11002319,古里巴,50132000,64,64,0,1,11002319,0,15100000,111,0,2,0,5f17,1,
11002320,蕾涅特,50132000,64,64,0,1,11002320,0,15080000,111,0,2,0,5f18,1,
11002321,白皮书,30910000,64,63,0,1,11002315,0,11002315,131,0,2,0,5f26,1,
11002322,弗洛尔,50132000,64,64,0,1,11002322,0,15120000,111,0,2,0,5f20,1,
11002323,白皮书,50132000,64,63,0,1,11002323,0,11002315,131,0,1,0,0,0,
11002324,山茶,50132000,64,64,0,1,11002324,0,15050000,111,0,2,0,5f22,1,
11002325,卡侬,50132000,64,64,0,1,11002325,0,15060000,111,0,2,0,5f23,1,
11002326,普利修,50132000,64,64,0,1,11002326,0,15110000,111,0,2,0,5f24,1,
11002338,多米尼翁的佣兵,12058000,131,242,2,1,11002338,0,11002338,111,0,2,0,7b45,1,
11002339,抵抗军领导者,50133000,3,1,0,1.1,11002339,0,11001645,190,0,2,0,5f76,1,
11002340,弗兰肯斯坦博士,50133000,2,3,0,1,11002339,0,11001609,112,0,2,0,5f76,1,
11002341,艾米尔,50133000,1,4,6,1,11002339,0,11002139,111,0,2,0,5f76,1,
11002342,玛莎,50133000,1,3,6,1,11002339,0,11000153,111,0,2,0,5f76,1,
11002343,露莉耶,50133000,5,3,2,1,11002339,0,11000155,111,0,2,0,5f76,1,
11002344,贝利尔,50133000,5,1,0,1,11002339,0,11000156,111,0,2,0,5f76,1,
11002345,泰塔斯,50133000,5,5,2,1,11002339,0,11000157,111,0,2,0,5f76,1,
11002346,莉莉,50133000,6,1,1,1,11002339,0,11001772,111,0,2,0,5f76,1,
11002347,玛莎,11058000,137,243,0,1,11002347,0,11000153,111,0,2,0,5f77,1,
11002348,艾米尔,50134000,26,25,0,1,0,0,11002139,111,0,2,0,5f78,1,
11002349,玛莎,50134000,25,25,0,1,0,0,11000153,111,0,2,0,5f78,1,
11002350,露莉耶,50134000,26,23,6,1,0,0,11000155,111,0,2,0,5f78,1,
11002351,贝利尔,50134000,24,21,4,1,0,0,11000156,111,0,2,0,5f78,1,
11002352,泰塔斯,50134000,21,22,2,1,0,0,11000157,111,0,2,0,5f78,1,
11002353,莉莉,50134000,25,21,4,1,0,0,11001772,111,0,2,0,5f78,1,
11002354,艾米尔,50135000,49,49,6,1,11002354,0,11002139,111,0,2,0,5f79,1,
11002355,玛莎,50135000,52,44,0,1,11002354,0,11000153,111,0,2,0,5f79,1,
11002356,露莉耶,50135000,49,47,6,1,11002354,0,11000155,111,0,2,0,5f79,1,
11002357,贝利尔,50135000,54,50,2,1,11002354,0,11000156,111,0,2,0,5f79,1,
11002358,泰塔斯,50135000,51,52,0,1,11002354,0,11000157,111,0,2,0,5f79,1,
11002359,莉莉,50135000,49,50,6,1,11002354,0,11001772,111,0,2,0,5f85,1,
11002360,艾米尔,50136000,246,13,0,1,11002360,0,11002139,111,0,2,0,5f80,1,
11002361,玛莎,50136000,248,17,0,1,11002360,0,11000153,111,0,2,0,5f80,1,
11002362,露莉耶,50136000,249,14,0,1,11002360,0,11000155,111,0,2,0,5f80,1,
11002363,贝利尔,50136000,249,12,0,1,11002360,0,11000156,111,0,2,0,5f80,1,
11002364,泰塔斯,50136000,251,16,0,1,11002360,0,11000157,111,0,2,0,5f80,1,
11002365,莉莉,50136000,248,10,0,1,11002360,0,11001772,111,0,2,0,5f85,1,
11002366,艾米尔,50136000,7,103,0,1,11002370,0,11002139,111,0,2,0,5f81,1,
11002367,玛莎,50136000,6,102,1,1,11002370,0,11000153,111,0,2,0,5f81,1,
11002368,露莉耶,50136000,8,101,0,1,11002370,0,11000155,111,0,2,0,5f81,1,
11002369,贝利尔,50136000,7,99,0,1,11002370,0,11000156,111,0,2,0,5f81,1,
11002370,泰塔斯,50136000,4,104,2,1,11002370,0,11000157,111,0,2,0,5f81,1,
11002371,莉莉,50136000,9,99,1,1,11002370,0,11001772,111,0,2,0,5f81,1,
11002372,艾米尔,50137000,50,128,2,1,11002378,0,11002139,111,0,2,0,5f82,1,
11002373,玛莎,50137000,50,129,2,1,11002378,0,11000153,111,0,2,0,5f82,1,
11002374,露莉耶,50137000,50,127,2,1,11002378,0,11000155,111,0,2,0,5f82,1,
11002375,贝利尔,50137000,52,127,2,1,11002378,0,11000156,111,0,2,0,5f82,1,
11002376,泰塔斯,50137000,52,128,2,1,11002378,0,11000157,111,0,2,0,5f82,1,
11002377,莉莉,50137000,52,129,2,1,11002378,0,11001772,111,0,2,0,5f82,1,
11002378,泰达尼亚士兵A,50137000,49,129,6,1,11002378,0,11002378,111,0,2,0,5f82,1,
11002379,泰达尼亚士兵B,50137000,49,127,6,1,11002378,0,11002378,111,0,2,0,5f82,1,
11002380,艾米尔,50138000,240,115,6,1,11002385,0,11002139,111,0,2,0,5f83,1,
11002381,玛莎,50138000,242,115,6,1,11002385,0,11000153,111,0,2,0,5f83,1,
11002382,露莉耶,50138000,242,117,6,1,11002385,0,11000155,111,0,2,0,5f83,1,
11002383,贝利尔,50138000,241,116,6,1,11002385,0,11000156,111,0,2,0,5f83,1,
11002384,泰塔斯,50138000,240,117,6,1,11002385,0,11000157,111,0,2,0,5f83,1,
11002385,泰达尼亚士兵C,50138000,244,115,2,1,11002385,0,11002378,111,0,2,0,5f83,1,
11002386,泰达尼亚士兵D,50138000,244,117,2,1,11002385,0,11002378,111,0,2,0,5f83,1,
11002387,老人,11023000,44,127,2,0.8,11002387,0,11002387,111,0,2,0,5f84,1,
11002388,艾米尔,50138000,41,126,4,1,11002408,0,11002139,111,0,1,0,0,0,
11002389,玛莎,50138000,42,127,4,1,11002408,0,11000153,111,0,1,0,0,0,
11002390,露莉耶,50138000,41,129,4,1,11002408,0,11000155,111,0,1,0,0,0,
11002391,贝利尔,50138000,42,130,4,1,11002408,0,11000156,111,0,1,0,0,0,
11002392,泰塔斯,50138000,41,131,4,1,11002408,0,11000157,111,0,1,0,0,0,
11002393,背负魔·机械猫灵（紫水晶）,50072000,8,9,0,1,,0,14900000,111,0,2,0,0f98,1,
11002394,背负魔·机械猫灵（红宝石）,50072000,9,8,0,1,,0,14940000,111,0,2,0,0f98,1,
11002395,背负魔·机械猫灵（黄玉）,50072000,7,8,0,1,,0,14960000,111,0,2,0,0f98,1,
11002396,背负魔·机械猫灵（蓝宝石）,50072000,8,8,0,1,,0,15240000,111,0,2,0,4f19,1,
11002397,背负魔·机械猫灵（钻石）,50072000,8,7,0,1,,0,15310000,111,0,2,0,4f20,1,
11002399,？？？,50072000,8,7,6,1,,0,11002399,111,0,2,0,0f97,1,
11002400,,50072000,7,10,4,1,,0,11001339,111,0,2,0,0f99,1,
11002401,魔法之蝶,10035000,42,191,7,0.8,11002401,0,14540100,111,0,1,0,0,0,
11002402,魔法之蝶,10042000,83,133,0,0.8,11002402,0,14540100,111,0,1,0,0,0,
11002403,魔法之蝶,10066000,198,131,2,0.8,11002403,0,14540100,111,0,1,0,0,0,
11002404,魔法之蝶,10068000,200,224,4,0.8,11002404,0,14540100,111,0,1,0,0,0,
11002405,魔法之蝶,20146000,199,138,1,0.8,11002405,0,14540100,111,0,1,0,0,0,
11002406,魔法之蝶,20163000,152,107,0,0.8,11002406,0,14540100,111,0,1,0,0,0,
11002407,魔法之蝶,10019000,115,109,2,0.8,11002407,0,14540100,111,0,1,0,0,0,
11002408,老人,50138000,44,127,2,0.8,11002408,0,11002387,111,0,1,0,0,0,
11002412,复活战士,11024000,119,218,0,1,11002412,0,11001725,111,0,1,1,0,0,
11002413,卡塞多拉尔的使者,11024000,192,70,1,1.1,11001887,0,11002413,111,0,1,0,0,0,
11002414,卡塞多拉尔的使者,11024000,139,230,4,1.1,11001887,0,11002413,111,0,1,0,0,0,
11002415,卡塞多拉尔的使者,11024000,63,185,5,1.1,11001887,0,11002413,111,0,1,0,0,0,
11002416,泰达尼亚商人,11024000,136,229,3,1,11002416,0,11002416,111,0,1,0,0,0,
11002417,艾尔·夏尔士兵,11023000,244,112,2,1,11002417,0,11002378,111,0,1,0,0,0,
11002418,艾尔·夏尔士兵,11023000,244,119,2,1,11002417,0,11002378,111,0,1,0,0,0,
11002419,艾尔·夏尔士兵,11023000,244,136,2,1,11002417,0,11002378,111,0,1,0,0,0,
11002420,艾尔·夏尔士兵,11023000,244,143,2,1,11002420,0,11002378,111,0,1,0,0,0,
11002421,纳伊尔,11023000,43,137,2,1,11002421,0,11002421,111,0,1,0,0,0,
11002422,梅洛,11023000,124,223,4,1,11002422,0,11002422,111,0,1,0,0,0,
11002423,菲,11023000,71,214,1,1,11002423,0,11002423,111,0,1,0,0,0,
11002424,尼阿娜,11023000,51,93,3,1,11002424,0,11002424,111,0,1,0,0,0,
11002425,认真的少女,11023000,125,34,0,1,11002425,0,11002425,111,0,1,0,0,0,
11002426,有前途的少女,11023000,211,131,6,0.7,11002426,0,11002426,111,0,1,0,0,0,
11002427,不认真的少女,11023000,192,55,1,1,11002427,0,11002427,111,0,1,0,0,0,
11002428,弗朗,11023000,116,47,0,1,11002428,0,11002428,111,0,1,0,0,0,
11002429,博士的弟子,50072000,9,10,3,0.7,11002429,0,11002429,111,0,1,0,0,0,
11002430,冰封的DEM,50139000,12,54,3,1,11002430,0,11002430,363,0,1,0,0,0,
11002431,陈旧的集装箱,50139000,7,54,6,1,11002431,0,30280000,111,0,1,0,0,0,
11002432,损坏的DEM,50140000,75,36,0,1,11002432,0,19070500,363,0,1,0,0,0,
11002433,损坏的DEM,50140000,100,105,0,1,11002433,0,19070500,363,0,1,0,0,0,
11002434,,20014000,15,126,0,1,11002434,0,90000001,111,0,2,0,5f93,1,
11002435,DEM－S·Fire,50141000,25,26,4,1,,0,11002430,111,128,2,0,5f94,1,
11002436,梦幻的哈利路亚,10060000,135,185,2,1,11002436,0,11001973,111,0,1,0,0,0,
11002437,自动机（蓝宝石）,50141000,25,27,4,1,11002437,0,15240000,111,0,2,0,5f95,1,
11002438,使者莫兰,11025000,208,241,3,1.2,11002438,0,15140000,111,0,1,0,0,0,
11002439,使者莫兰,11030001,242,133,2,1.2,11002439,0,15140000,111,0,1,0,0,0,
11002440,森林守护者,11030001,12,28,6,3.5,11002440,0,10136000,111,0,1,0,0,0,
11002441,白狼,11030001,12,26,6,1.5,11002441,0,10136000,111,0,1,0,0,0,
