#,,,,,,,,,,,,,,
#アイテム設定,,家具のクライアント表示設定,家具設定,倉庫容量,靜止MotionID,使用MotionID,,,,,,,,
#ITEMID,NAME,PICTID,ＥＶＥＮＴＩＤ,タンス枠数,DEFAULTMOTION,Motion1,Motion2,Motion3,Motion4,Motion5,Motion6,Motion7,Motion8,REMARK
31066801,壁画模様（アンティーク）,41066801,31080000,0,111,,,,,,,,,
31066802,壁画模様（シック）,41066802,31080000,0,111,,,,,,,,,
31066900,石の柱（六角柱）,41066900,31080000,0,111,,,,,,,,,
31066910,石の装飾（六角形）,41066910,31080000,0,111,,,,,,,,,
31066920,石の装飾（正方形）,41066920,31080000,0,111,,,,,,,,,
31067000,レトロなレンガ壁（赤）,41067000,31080000,0,111,,,,,,,,,
31067001,レトロなレンガ壁（茶）,41067001,31080000,0,111,,,,,,,,,
31067002,レトロなレンガ壁（紫）,41067002,31080000,0,111,,,,,,,,,
31067010,レトロなレンガ壁（赤・小）,41067010,31080000,0,111,,,,,,,,,
31067011,レトロなレンガ壁（茶・小）,41067011,31080000,0,111,,,,,,,,,
31067012,レトロなレンガ壁（紫・小）,41067012,31080000,0,111,,,,,,,,,
31067100,チェスの柱・キング（白）,41067100,31080000,0,111,,,,,,,,,
31067101,チェスの柱・キング（黒）,41067101,31080000,0,111,,,,,,,,,
31067110,チェスの柱・クイーン（白）,41067110,31080000,0,111,,,,,,,,,
31067111,チェスの柱・クイーン（黒）,41067111,31080000,0,111,,,,,,,,,
31067120,チェスの柱・ルーク（白）,41067120,31080000,0,111,,,,,,,,,
31067121,チェスの柱・ルーク（黒）,41067121,31080000,0,111,,,,,,,,,
31067130,チェスの柱・ビショップ（白）,41067130,31080000,0,111,,,,,,,,,
31067131,チェスの柱・ビショップ（黒）,41067131,31080000,0,111,,,,,,,,,
31067140,チェスの柱・ナイト（白）,41067140,31080000,0,111,,,,,,,,,
31067141,チェスの柱・ナイト（黒）,41067141,31080000,0,111,,,,,,,,,
31067150,チェスの柱・ポーン（白）,41067150,31080000,0,111,,,,,,,,,
31067151,チェスの柱・ポーン（黒）,41067151,31080000,0,111,,,,,,,,,
31067200,レーザーセンサー・大（赤）,41067200,31080000,0,111,,,,,,,,,
31067201,レーザーセンサー・大（赤・柱無し）,41067201,31080000,0,111,,,,,,,,,
31067202,レーザーセンサー・大（青）,41067202,31080000,0,111,,,,,,,,,
31067203,レーザーセンサー・大（青・柱無し）,41067203,31080000,0,111,,,,,,,,,
31067210,レーザーセンサー・中（赤）,41067210,31080000,0,111,,,,,,,,,
31067211,レーザーセンサー・中（赤・柱無し）,41067211,31080000,0,111,,,,,,,,,
31067212,レーザーセンサー・中（青）,41067212,31080000,0,111,,,,,,,,,
31067213,レーザーセンサー・中（青・柱無し）,41067213,31080000,0,111,,,,,,,,,
31067220,レーザーセンサー・小（赤）,41067220,31080000,0,111,,,,,,,,,
31067221,レーザーセンサー・小（赤・柱無し）,41067221,31080000,0,111,,,,,,,,,
31067222,レーザーセンサー・小（青）,41067222,31080000,0,111,,,,,,,,,
31067223,レーザーセンサー・小（青・柱無し）,41067223,31080000,0,111,,,,,,,,,
