#アイテム合成レシピ設定シート,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#基本設定枠,取得経験値の適正設定枠,,,,合成に必要なスキルや素材アイテム設定枠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#基本情報,取得経験値の適正LV情報,,,,,,,合成に必要な,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,適正BaseLV,,適正JobLV,,,,,料金情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#通し番号,MIN,MAX,MIN,MAX,スキルID,Lv,スキルID,料金,アイテムID,アイテムID,個数,アイテムID,個数,アイテムID,個数,アイテムID,個数,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率
#アイテム精製LV1(1～20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,1,5,1,5,2018,2,0,0,10038501,10024300,1,10039300,1,10013100,1,10015701,1,50090050,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,1,5,1,5,2018,2,0,0,10038501,10024300,1,10039300,1,10012500,1,10015703,1,50090052,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735,1,5,1,5,2018,2,0,0,10038501,10024300,1,10039300,1,10043400,1,10015704,1,50090054,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736,1,5,1,5,2018,2,0,0,10038501,10024300,1,10038101,1,10012400,1,10005200,1,50050105,1,91,50050106,1,5,50050107,1,3,50050108,1,1,0,0,0,0,0,0,0,0,0,0,0,0
737,1,5,1,5,2018,2,0,0,10043501,10061800,1,10061700,1,10061900,1,10024300,3,50102000,1,91,50102001,1,5,50102002,1,3,50102003,1,1,0,0,0,0,0,0,0,0,0,0,0,0
738,1,5,1,5,2018,2,0,0,10038501,10024300,10,10039300,1,10011207,1,10063800,1,50090071,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,1,5,1,5,2018,2,0,0,10038501,10024300,10,10039300,1,10011205,1,10063804,1,50090073,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,1,5,1,5,2018,2,0,0,10038501,10024300,10,10039300,1,10011209,1,10063809,1,50090075,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#装飾品製造LV3（741～760）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,1,5,1,5,2018,3,0,0,10043501,50030700,1,10046000,1,10038101,1,10024300,1,50030800,1,91,50030801,1,5,50030802,1,3,50030803,1,1,0,0,0,0,0,0,0,0,0,0,0,0
742,1,5,1,5,2018,3,0,0,10043501,10046800,1,10041100,1,10001101,1,0,0,50040800,1,91,50040801,1,5,50040802,1,3,50040803,1,1,0,0,0,0,0,0,0,0,0,0,0,0
743,1,5,1,5,2018,3,0,0,10043501,10044000,2,0,0,0,0,0,0,50030300,1,91,50030301,1,5,50030302,1,3,50030303,1,1,0,0,0,0,0,0,0,0,0,0,0,0
744,1,5,1,5,2018,3,0,0,10043501,10043800,1,10038101,1,10024300,1,0,0,50052000,1,91,50052010,1,5,50052011,1,3,50052012,1,1,0,0,0,0,0,0,0,0,0,0,0,0
745,1,5,1,5,2018,3,0,0,10043501,10043800,2,10038101,1,10024300,1,0,0,50052100,1,91,50052111,1,5,50052112,1,3,50052113,1,1,0,0,0,0,0,0,0,0,0,0,0,0
746,1,5,1,5,2018,3,0,0,10043501,50031400,30,10038101,1,10024300,1,0,0,50040100,1,91,50040101,1,5,50040102,1,3,50040103,1,1,0,0,0,0,0,0,0,0,0,0,0,0
747,1,5,1,5,2018,3,0,0,0,10038100,30,10024300,1,0,0,0,0,10031601,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748,1,5,1,5,2018,3,0,0,10043501,10043709,1,10043600,1,10024300,1,0,0,50051700,1,91,50051701,1,5,50051702,1,3,50051703,1,1,0,0,0,0,0,0,0,0,0,0,0,0
749,1,5,1,5,2018,3,0,0,0,10014300,1,10045800,4,0,0,0,0,10046800,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,1,5,1,5,2018,3,0,0,0,10000207,1,10011304,1,0,0,0,0,10037601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,1,5,1,5,2018,3,0,0,0,10040000,1,0,0,0,0,0,0,10024010,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752,1,5,1,5,2018,3,0,0,0,10040001,1,0,0,0,0,0,0,10045200,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,1,5,1,5,2018,3,0,0,10023700,10045200,1,0,0,0,0,0,0,10041100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,1,5,1,5,2018,3,0,0,10043501,10000504,1,10038101,1,10024300,1,10020205,1,50035900,1,91,50035901,1,5,50035902,1,3,50035903,1,1,0,0,0,0,0,0,0,0,0,0,0,0
755,1,5,1,5,2018,3,0,0,10023700,10015704,1,10014500,1,10013350,1,10024300,1,50036000,1,91,50036002,1,5,50036003,1,3,50036004,1,1,0,0,0,0,0,0,0,0,0,0,0,0
756,1,5,1,5,2018,3,0,0,10043501,10046800,1,10041100,1,10001109,1,0,0,50040809,1,91,50040810,1,5,50040811,1,3,50040812,1,1,0,0,0,0,0,0,0,0,0,0,0,0
757,1,5,1,5,2018,3,0,0,10043501,10046800,1,10041100,1,10037601,1,10024300,1,50042400,1,91,50042401,1,5,50042402,1,3,50042403,1,1,0,0,0,0,0,0,0,0,0,0,0,0
758,1,5,1,5,2018,3,0,0,10043500,10043701,1,10019801,1,10000406,1,0,0,50090101,1,91,50090116,1,5,50090117,1,3,50090118,1,1,0,0,0,0,0,0,0,0,0,0,0,0
759,1,5,1,5,2018,3,0,0,10043500,10043707,1,10024002,1,10000406,1,0,0,50090103,1,91,50090119,1,5,50090120,1,3,50090121,1,1,0,0,0,0,0,0,0,0,0,0,0,0
760,1,5,1,5,2018,3,0,0,10043500,10043800,1,10019807,1,10000406,1,0,0,50090114,1,91,50090122,1,5,50090123,1,3,50090124,1,1,0,0,0,0,0,0,0,0,0,0,0,0
#装飾品製造LV4（761～790）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,1,5,1,5,2018,4,0,0,0,10046100,1,10045800,4,0,0,0,0,10012100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,1,5,1,5,2018,4,0,0,0,10046101,1,10045800,4,0,0,0,0,10013100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,1,5,1,5,2018,4,0,0,0,10046102,1,10045800,4,0,0,0,0,10011302,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,1,5,1,5,2018,4,0,0,0,10046103,1,10045800,4,0,0,0,0,10011201,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,1,5,1,5,2018,4,0,0,0,10046200,1,10045800,4,0,0,0,0,10012000,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,1,5,1,5,2018,4,0,0,0,10046201,1,10045800,4,0,0,0,0,10012800,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,1,5,1,5,2018,4,0,0,0,10046202,1,10045800,4,0,0,0,0,10011208,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768,1,5,1,5,2018,4,0,0,0,10046203,1,10045800,4,0,0,0,0,10011207,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,1,5,1,5,2018,4,0,0,0,10046300,1,10045800,4,0,0,0,0,10012200,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1,5,1,5,2018,4,0,0,0,10046301,1,10045800,4,0,0,0,0,10012500,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
771,1,5,1,5,2018,4,0,0,0,10046302,1,10045800,4,0,0,0,0,10012900,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,1,5,1,5,2018,4,0,0,0,10046303,1,10045800,4,0,0,0,0,10011203,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,1,5,1,5,2018,4,0,0,0,10046400,1,10045800,4,0,0,0,0,10012400,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774,1,5,1,5,2018,4,0,0,0,10046401,1,10045800,4,0,0,0,0,10012300,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775,1,5,1,5,2018,4,0,0,0,10046402,1,10045800,4,0,0,0,0,10013002,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,1,5,1,5,2018,4,0,0,0,10046403,1,10045800,4,0,0,0,0,10011205,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,1,5,1,5,2018,4,0,0,0,10046500,1,10045800,4,0,0,0,0,10011800,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
778,1,5,1,5,2018,4,0,0,0,10046501,1,10045800,4,0,0,0,0,10011850,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,1,5,1,5,2018,4,0,0,0,10046502,1,10045800,4,0,0,0,0,10011900,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,1,5,1,5,2018,4,0,0,0,10046503,1,10045800,4,0,0,0,0,10012700,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,1,5,1,5,2018,4,0,0,0,10046504,1,10045800,4,0,0,0,0,10011210,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
782,1,5,1,5,2018,4,0,0,10043501,10046800,1,10041100,1,10000304,10,10009107,1,50041900,1,91,50041901,1,5,50041902,1,3,50041903,1,1,0,0,0,0,0,0,0,0,0,0,0,0
783,1,5,1,5,2018,4,0,0,10043501,10046800,1,10041100,1,10012700,1,10012800,1,50042000,1,91,50042001,1,5,50042002,1,3,50042003,1,1,0,0,0,0,0,0,0,0,0,0,0,0
784,1,5,1,5,2018,4,0,0,10043501,10046800,1,10041100,1,10000207,1,0,0,50042100,1,91,50042101,1,5,50042102,1,3,50042103,1,1,0,0,0,0,0,0,0,0,0,0,0,0
785,1,5,1,5,2018,4,0,0,10043501,10015300,1,10011900,1,0,0,0,0,50053300,1,91,50053301,1,5,50053302,1,3,50053303,1,1,0,0,0,0,0,0,0,0,0,0,0,0
786,1,5,1,5,2018,4,0,0,10043501,10046800,1,10041100,1,10012550,2,10033300,1,50042150,1,91,50042152,1,5,50042153,1,3,50042154,1,1,0,0,0,0,0,0,0,0,0,0,0,0
787,1,5,1,5,2018,4,0,0,10043501,10020308,1,10019804,1,0,0,0,0,50042600,1,91,50042601,1,5,50042602,1,3,50042603,1,1,0,0,0,0,0,0,0,0,0,0,0,0
788,1,5,1,5,2018,4,0,0,10043501,10012100,1,10012200,1,10012400,1,10012000,1,50053700,1,91,50053701,1,5,50053702,1,3,50053703,1,1,0,0,0,0,0,0,0,0,0,0,0,0
789,1,5,1,5,2018,4,0,0,10043501,10011900,1,10044000,1,10024300,1,10038101,1,50053800,1,91,50053801,1,5,50053802,1,3,50053803,1,1,0,0,0,0,0,0,0,0,0,0,0,0
790,1,5,1,5,2018,4,0,0,10043501,10011900,1,10043709,1,10024300,1,10038101,1,50053900,1,91,50053901,1,5,50053902,1,3,50053903,1,1,0,0,0,0,0,0,0,0,0,0,0,0
#装飾品製造LV5（791～800）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,1,5,1,5,2018,5,0,0,10038501,10011800,1,10038101,1,10024300,1,0,0,50050350,1,91,50050351,1,5,50050352,1,3,50050353,1,1,0,0,0,0,0,0,0,0,0,0,0,0
792,1,5,1,5,2018,5,0,0,10043501,10011900,1,10038101,1,10024300,1,0,0,50050400,1,91,50050401,1,5,50050402,1,3,50050403,1,1,0,0,0,0,0,0,0,0,0,0,0,0
793,1,5,1,5,2018,5,0,0,10043501,10043701,1,10038101,1,10024300,1,0,0,50051800,1,91,50051801,1,5,50051802,1,3,50051803,1,1,0,0,0,0,0,0,0,0,0,0,0,0
794,1,5,1,5,2018,5,0,0,10043501,10043701,1,10043600,1,10038101,1,10024300,1,50051100,1,91,50051101,1,5,50051102,1,3,50051103,1,1,0,0,0,0,0,0,0,0,0,0,0,0
795,1,5,1,5,2018,5,0,0,10043501,10046800,1,10020403,1,10024800,1,10024300,1,50041300,1,91,50041301,1,5,50041302,1,3,50041303,1,1,0,0,0,0,0,0,0,0,0,0,0,0
796,1,5,1,5,2018,5,0,0,10023800,10011800,1,0,0,0,0,0,0,10046600,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,1,5,1,5,2018,5,0,0,0,10046600,1,10020300,1,10024300,1,0,0,10038501,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,1,5,1,5,2018,5,0,0,0,10005350,4,10019350,1,0,0,0,0,10005450,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,1,5,1,5,2018,5,0,0,10043501,10019601,1,10043400,1,10024300,1,0,0,10019602,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,1,5,1,5,2018,5,0,0,10043501,10043400,7,10024002,3,10037601,1,0,0,50067500,1,91,50067501,1,5,50067502,1,3,50067503,1,1,0,0,0,0,0,0,0,0,0,0,0,0
#武器製造LV1（801～820）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,3,8,2,6,2010,1,0,100,10023800,10014650,1,0,0,0,0,0,0,10014700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,3,8,2,6,2010,1,0,100,10023700,10038100,1,0,0,0,0,0,0,10038101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,1,5,1,5,2010,1,0,100,60010000,10044100,1,0,0,0,0,0,0,60060000,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,1,5,1,5,2010,1,0,100,60010000,10016300,1,0,0,0,0,0,0,60040000,1,100,0,0,0,0,0,0,0,0,0,60040001,1,5,60040002,1,3,60040003,1,1,0,0,0
805,1,5,1,5,2010,1,0,100,0,60040000,1,10023300,10,10021300,1,0,0,60040100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,2,7,2,6,2010,1,0,0,0,60026700,2,0,0,0,0,0,0,60026800,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
807,10,15,8,13,2010,1,0,100,0,10146800,2,10011210,1,10011209,1,0,0,60028950,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,1,5,1,5,2010,1,0,100,0,61072400,3,0,0,0,0,0,0,60029800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,1,5,1,5,2010,1,0,100,0,61072401,3,0,0,0,0,0,0,60029801,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810,1,5,1,5,2010,1,0,100,0,61072402,3,0,0,0,0,0,0,60029802,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,1,5,1,5,2010,1,0,100,0,61072403,3,0,0,0,0,0,0,60029803,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,1,5,1,5,2010,1,0,100,0,61072404,3,0,0,0,0,0,0,60029804,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,1,5,1,5,2010,1,0,100,0,61072405,3,0,0,0,0,0,0,60029805,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#武器製造LV2（821～840）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,1,5,1,5,2010,2,0,1000,10033100,10015600,1,10000204,1,10038611,1,10023800,1,10045100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,24,29,11,16,2010,2,0,1000,10033100,10015600,3,10000204,1,10038611,1,10023800,1,10045002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,7,12,8,13,2010,2,0,1000,10033100,10016100,1,10000204,1,10038611,1,10023800,1,10042900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,16,21,10,15,2010,2,0,1000,10033100,10015600,2,10000204,1,10038611,1,10023800,1,10044500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,10,15,8,13,2010,2,0,1000,10033100,10038611,1,10016100,1,10000204,1,0,0,10040000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,10,15,9,14,2010,2,0,1000,10033100,10015600,1,10000204,1,0,0,0,0,10044700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,16,21,10,15,2010,2,0,1000,0,10045100,2,10023300,1,0,0,0,0,10031500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,3,8,2,6,2010,2,0,1000,10033100,10018001,2,10023300,1,0,0,0,0,10023700,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,4,9,2,6,2010,2,0,1000,0,10016300,1,10014650,1,0,0,0,0,60050000,1,100,0,0,0,0,0,0,0,0,0,60050001,1,5,60050002,1,3,60050003,1,1,0,0,0
830,4,9,3,7,2010,2,0,1000,0,10044100,1,10014700,1,0,0,0,0,60060100,1,100,0,0,0,0,0,0,0,0,0,60060101,1,5,60060102,1,3,60060103,1,1,0,0,0
831,30,35,13,18,2010,2,0,1000,10033100,10015600,6,10000204,1,10038611,1,10023800,1,10044400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#武器製造LV3（841～860）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,5,10,3,7,2010,3,0,2000,0,10045100,1,10021300,1,0,0,0,0,60010000,1,100,0,0,0,0,0,0,0,0,0,60010001,1,5,60010002,1,3,60010003,1,1,0,0,0
842,1,5,1,5,2010,3,0,2000,10033100,10015710,1,10000204,1,10038611,1,10023800,1,10045150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,15,20,10,15,2010,3,0,2000,10033100,10015300,1,10000204,1,0,0,0,0,10044800,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,10,15,8,13,2010,3,0,2000,0,10044100,1,10044500,1,10038300,8,0,0,60040200,1,100,0,0,0,0,0,0,0,0,0,60040201,1,5,60040202,1,3,60040203,1,1,0,0,0
845,10,15,8,13,2010,3,0,2000,0,10044101,1,10043600,1,0,0,0,0,60040900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#武器製造LV4（861～880）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,10,15,8,13,2010,4,0,4000,0,10045100,1,10044700,1,10045901,1,0,0,60010100,1,100,0,0,0,0,0,0,0,0,0,60010101,1,5,60010102,1,3,60010103,1,1,0,0,0
862,5,10,8,13,2010,4,0,4000,0,10044100,1,10044400,1,10023300,2,0,0,60050100,1,100,0,0,0,0,0,0,0,0,0,60050101,1,5,60050102,1,3,60050103,1,1,0,0,0
863,18,23,11,16,2010,4,0,4000,10023800,10044103,2,10038616,1,10023900,10,10038500,1,60041300,1,100,0,0,0,0,0,0,0,0,0,60041301,1,5,60041302,1,3,60041303,1,1,0,0,0
#武器製造LV5（881～900）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,32,37,14,19,2010,5,0,5000,0,10045150,1,10025210,1,10038300,1,0,0,60011600,1,100,0,0,0,0,0,0,0,0,0,60011601,1,5,60011602,1,3,60011603,1,1,0,0,0
882,15,20,10,15,2010,5,0,5000,0,10040000,1,10044500,1,10038300,8,0,0,60040300,1,100,0,0,0,0,0,0,0,0,0,60040301,1,5,60040302,1,3,60040303,1,1,0,0,0
883,32,37,12,17,2010,5,0,5000,0,10020351,8,10038007,4,10016502,1,10044700,1,61030000,1,100,0,0,0,0,0,0,0,0,0,61030001,1,5,0,0,0,0,0,0,0,0,0
884,30,35,13,18,2010,5,0,5000,0,10094400,15,10096100,30,0,0,0,0,60052600,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,30,35,13,18,2010,5,0,5000,0,10094400,7,10096150,15,0,0,0,0,60052600,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,30,35,13,18,2010,5,0,5000,0,10094400,15,10095000,30,0,0,0,0,60026200,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,30,35,13,18,2010,5,0,5000,0,10094400,7,10095050,15,0,0,0,0,60026200,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,30,35,13,18,2010,5,0,5000,0,10094400,15,10095800,30,0,0,0,0,60044700,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,30,35,13,18,2010,5,0,5000,0,10094400,7,10095850,15,0,0,0,0,60044700,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,30,35,13,18,2010,5,0,5000,0,10094400,15,10097100,30,0,0,0,0,60026100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,30,35,13,18,2010,5,0,5000,0,10094400,7,10100900,15,0,0,0,0,60026100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,30,35,13,18,2010,5,0,5000,0,10094400,15,10095500,30,0,0,0,0,60062200,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,30,35,13,18,2010,5,0,5000,0,10094400,15,10096300,30,0,0,0,0,61030400,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,30,35,13,18,2010,5,0,5000,0,10094400,7,10096350,15,0,0,0,0,61030400,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,30,35,13,18,2010,5,0,5000,0,10094400,15,10051500,30,0,0,0,0,60026000,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,10,15,9,14,2010,5,0,5000,0,10105900,3,10045100,1,10044100,1,0,0,60062300,1,80,10001250,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#武器製造LV6（901～920）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,10,15,8,13,2010,6,0,6000,0,10045100,1,10044700,1,10031601,1,0,0,60010200,1,100,0,0,0,0,0,0,0,0,0,60010201,1,5,60010202,1,3,60010203,1,1,0,0,0
902,7,12,8,13,2010,6,0,6000,0,10044100,1,10045100,1,10024008,1,0,0,60060200,1,100,0,0,0,0,0,0,0,0,0,60060201,1,5,0,0,0,0,0,0,0,0,0
903,15,20,10,15,2010,6,0,6000,0,10040000,1,10044400,2,10018001,1,0,0,60050300,1,100,0,0,0,0,0,0,0,0,0,60050301,1,5,60050302,1,3,60050303,1,1,0,0,0
904,16,21,10,15,2010,6,0,6000,0,10040000,1,10044500,1,10038300,8,10043600,1,60040400,1,100,0,0,0,0,0,0,0,0,0,60040401,1,5,0,0,0,0,0,0,0,0,0
905,10,15,9,14,2010,6,0,6000,0,10023800,1,10025210,1,10038300,1,0,0,60041100,1,100,0,0,0,0,0,0,0,0,0,60041101,1,5,0,0,0,0,0,0,0,0,0
906,53,58,17,22,2010,6,0,6000,0,10025205,50,10016502,1,10044700,1,10024300,10,61030051,1,100,0,0,0,0,0,0,0,0,0,61030056,1,5,0,0,0,0,0,0,0,0,0
907,30,35,13,18,2010,6,0,6000,0,10040000,1,10011302,1,10018001,1,0,0,60040551,1,100,0,0,0,0,0,0,0,0,0,60040552,1,5,0,0,0,0,0,0,0,0,0
908,55,61,28,33,2010,6,0,6000,0,10144800,1,10144900,1,10143800,1,0,0,60046100,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,60,65,30,35,2010,6,0,6000,0,60046100,1,10030700,1,10143800,1,0,0,60046101,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#武器製造LV7（921～940）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,27,32,11,16,2010,7,0,7000,0,10045150,1,10044700,1,60030100,1,0,0,60011400,1,100,0,0,0,0,0,0,0,0,0,60011401,1,5,60011402,1,3,60011403,1,1,0,0,0
922,27,32,13,18,2010,7,0,7000,0,10040000,1,10044401,1,10043600,1,0,0,60050400,1,100,0,0,0,0,0,0,0,0,0,60050401,1,5,0,0,0,0,0,0,0,0,0
923,50,55,30,35,2010,7,0,7000,0,10054700,1,60023400,1,0,0,0,0,60023500,1,100,0,0,0,0,0,0,0,0,0,60023504,1,1,0,0,0,0,0,0,0,0,0
924,80,85,34,39,2010,7,0,7000,0,10045003,1,10044800,1,10044200,1,10013100,1,60010052,1,100,0,0,0,0,0,0,0,0,0,60010066,1,1,0,0,0,0,0,0,0,0,0
925,44,49,29,34,2010,7,0,7000,0,10054800,1,10044700,1,10045800,10,0,0,60041550,1,100,0,0,0,0,0,0,0,0,0,60041558,1,1,0,0,0,0,0,0,0,0,0
926,11,16,9,14,2010,7,0,7000,0,10012100,1,10024800,1,0,0,0,0,60042400,1,100,0,0,0,0,0,0,0,0,0,60042404,1,1,0,0,0,0,0,0,0,0,0
927,18,23,11,16,2010,7,0,7000,0,10000507,1,10025051,1,10020000,50,0,0,60081900,1,100,0,0,0,0,0,0,0,0,0,60081901,1,1,0,0,0,0,0,0,0,0,0
928,60,65,20,25,2010,7,0,7000,0,10025250,50,10016502,1,10044700,1,10024300,10,61030052,1,100,0,0,0,0,0,0,0,0,0,61030065,1,1,0,0,0,0,0,0,0,0,0
929,53,58,29,34,2010,7,0,7000,60010000,10044103,1,10045901,3,10016400,5,10038500,10,60041750,1,100,0,0,0,0,0,0,0,0,0,60041752,1,5,60041753,1,3,60041754,1,1,0,0,0
930,10,15,10,15,2010,7,0,7000,0,10044103,1,10044401,1,10045901,3,0,0,60051650,1,100,0,0,0,0,0,0,0,0,0,60051651,1,5,60051652,1,3,60051653,1,1,0,0,0
