EVENTID,地图ID,地图名称,X,Y
10001634,12021000,12021000,6,126
10001622,12021000,12021000,248,126
10001622,12021000,12021000,249,126
10001622,12021000,12021000,250,126
10001634,12021000,12021000,4,127
10001634,12021000,12021000,5,127
10001634,12021000,12021000,6,127
10001622,12021000,12021000,248,127
10001622,12021000,12021000,249,127
10001622,12021000,12021000,250,127
10001634,12021000,12021000,4,128
10001634,12021000,12021000,5,128
10001634,12021000,12021000,6,128
10001622,12021000,12021000,248,128
10001622,12021000,12021000,249,128
10001622,12021000,12021000,250,128
10001635,12021000,12021000,60,131
10001635,12021000,12021000,58,132
10001635,12021000,12021000,59,132
10001635,12021000,12021000,60,132
10001635,12021000,12021000,60,133
10000161,12022000,12022000,254,127
10000161,12022000,12022000,255,127
10000161,12022000,12022000,254,128
10000161,12022000,12022000,255,128
10001633,12022000,12022000,0,159
10001633,12022000,12022000,1,159
10001633,12022000,12022000,0,160
10001633,12022000,12022000,1,160
10001612,12028000,12028000,41,0
10001612,12028000,12028000,42,0
10001612,12028000,12028000,41,1
10001612,12028000,12028000,42,1
10001608,12028000,12028000,0,245
10001608,12028000,12028000,1,245
10001608,12028000,12028000,0,246
10001608,12028000,12028000,1,246
10001613,12028001,12028001,41,0
10001613,12028001,12028001,42,0
10001613,12028001,12028001,41,1
10001613,12028001,12028001,42,1
10001609,12028001,12028001,0,245
10001609,12028001,12028001,1,245
10001609,12028001,12028001,0,246
10001609,12028001,12028001,1,246
10001610,12035000,12035000,245,0
10001610,12035000,12035000,246,0
10001610,12035000,12035000,245,1
10001610,12035000,12035000,246,1
12002103,12035000,12035000,205,70
10001626,12035000,12035000,47,157
10001626,12035000,12035000,48,157
10001626,12035000,12035000,47,158
10001626,12035000,12035000,48,158
10001628,12035000,12035000,45,172
1,12035000,12035000,41,193
1,12035000,12035000,42,193
1,12035000,12035000,41,194
1,12035000,12035000,42,194
10001611,12035001,12035001,245,0
10001611,12035001,12035001,246,0
10001611,12035001,12035001,245,1
10001611,12035001,12035001,246,1
11001594,12035001,12035001,47,158
11001594,12035001,12035001,48,158
11001594,12035001,12035001,47,159
11001594,12035001,12035001,48,159
10001628,12035001,12035001,45,172
1,12035001,12035001,41,193
1,12035001,12035001,42,193
1,12035001,12035001,41,194
1,12035001,12035001,42,194
10001627,12058000,12058000,127,251
10001627,12058000,12058000,128,251
10001627,12058000,12058000,127,252
10001627,12058000,12058000,128,252
10000171,20000000,大陸之洞窟B1F,63,21
10000171,20000000,大陸之洞窟B1F,64,21
10000171,20000000,大陸之洞窟B1F,63,22
10000171,20000000,大陸之洞窟B1F,64,22
10000172,20000000,大陸之洞窟B1F,107,107
10000172,20000000,大陸之洞窟B1F,108,107
10000172,20000000,大陸之洞窟B1F,107,108
10000172,20000000,大陸之洞窟B1F,108,108
10000321,20000001,大陸之洞窟B1F,107,107
10000321,20000001,大陸之洞窟B1F,108,107
10000321,20000001,大陸之洞窟B1F,107,108
10000321,20000001,大陸之洞窟B1F,108,108
10000174,20001000,大陸之洞窟B2F,19,63
10000174,20001000,大陸之洞窟B2F,20,63
10000174,20001000,大陸之洞窟B2F,19,64
10000174,20001000,大陸之洞窟B2F,20,64
10000173,20001000,大陸之洞窟B2F,107,107
10000173,20001000,大陸之洞窟B2F,108,107
10000173,20001000,大陸之洞窟B2F,107,108
10000173,20001000,大陸之洞窟B2F,108,108
10000323,20001001,大陸之洞窟B2F,19,63
10000323,20001001,大陸之洞窟B2F,20,63
10000323,20001001,大陸之洞窟B2F,19,64
10000323,20001001,大陸之洞窟B2F,20,64
10000322,20001001,大陸之洞窟B2F,107,107
10000322,20001001,大陸之洞窟B2F,108,107
10000322,20001001,大陸之洞窟B2F,107,108
10000322,20001001,大陸之洞窟B2F,108,108
10000175,20002000,大陸之洞窟B3F,19,63
10000175,20002000,大陸之洞窟B3F,20,63
10000176,20002000,大陸之洞窟B3F,107,63
10000176,20002000,大陸之洞窟B3F,108,63
10000175,20002000,大陸之洞窟B3F,19,64
10000175,20002000,大陸之洞窟B3F,20,64
10000176,20002000,大陸之洞窟B3F,107,64
10000176,20002000,大陸之洞窟B3F,108,64
10000324,20002001,大陸之洞窟B3F,19,63
10000324,20002001,大陸之洞窟B3F,20,63
10000324,20002001,大陸之洞窟B3F,19,64
10000324,20002001,大陸之洞窟B3F,20,64
10000655,20002003,20002003,97,34
10000655,20002003,20002003,98,34
10000655,20002003,20002003,97,35
10000655,20002003,20002003,98,35
10000654,20002003,20002003,97,46
10000654,20002003,20002003,98,46
10000654,20002003,20002003,97,47
10000654,20002003,20002003,98,47
10000652,20002003,20002003,71,67
10000652,20002003,20002003,72,67
10000652,20002003,20002003,71,68
10000652,20002003,20002003,72,68
10000099,20003000,大陸之洞窟B4F,86,25
10000099,20003000,大陸之洞窟B4F,87,25
10000099,20003000,大陸之洞窟B4F,86,26
10000099,20003000,大陸之洞窟B4F,87,26
10000177,20003000,大陸之洞窟B4F,107,63
10000177,20003000,大陸之洞窟B4F,108,63
10000177,20003000,大陸之洞窟B4F,107,64
10000177,20003000,大陸之洞窟B4F,108,64
10000178,20003000,大陸之洞窟B4F,63,103
10000178,20003000,大陸之洞窟B4F,64,103
10000178,20003000,大陸之洞窟B4F,63,104
10000178,20003000,大陸之洞窟B4F,64,104
10000366,20004000,大陸之洞窟B5F,56,16
10000366,20004000,大陸之洞窟B5F,57,16
10000366,20004000,大陸之洞窟B5F,56,17
10000366,20004000,大陸之洞窟B5F,57,17
10000179,20004000,大陸之洞窟B5F,63,103
10000179,20004000,大陸之洞窟B5F,64,103
10000179,20004000,大陸之洞窟B5F,63,104
10000179,20004000,大陸之洞窟B5F,64,104
10000367,20004001,瑪歐斯之故鄉,63,103
10000367,20004001,瑪歐斯之故鄉,64,103
10000367,20004001,瑪歐斯之故鄉,63,104
10000367,20004001,瑪歐斯之故鄉,64,104
10000766,20004002,蜂之巢穴,17,13
10000766,20004002,蜂之巢穴,18,13
10000766,20004002,蜂之巢穴,17,14
10000766,20004002,蜂之巢穴,18,14
10000765,20004002,蜂之巢穴,108,104
10000765,20004002,蜂之巢穴,109,104
10000765,20004002,蜂之巢穴,108,105
10000765,20004002,蜂之巢穴,109,105
10000183,20010000,冰結的坑道B1F,63,10
10000183,20010000,冰結的坑道B1F,64,10
10000183,20010000,冰結的坑道B1F,63,11
10000183,20010000,冰結的坑道B1F,64,11
10000185,20010000,冰結的坑道B1F,43,65
10000185,20010000,冰結的坑道B1F,44,65
10000184,20010000,冰結的坑道B1F,55,65
10000184,20010000,冰結的坑道B1F,56,65
10000186,20010000,冰結的坑道B1F,71,65
10000186,20010000,冰結的坑道B1F,72,65
10000187,20010000,冰結的坑道B1F,87,65
10000187,20010000,冰結的坑道B1F,88,65
10000185,20010000,冰結的坑道B1F,43,66
10000185,20010000,冰結的坑道B1F,44,66
10000184,20010000,冰結的坑道B1F,55,66
10000184,20010000,冰結的坑道B1F,56,66
10000186,20010000,冰結的坑道B1F,71,66
10000186,20010000,冰結的坑道B1F,72,66
10000187,20010000,冰結的坑道B1F,87,66
10000187,20010000,冰結的坑道B1F,88,66
10000192,20010000,冰結的坑道B1F,9,109
10000192,20010000,冰結的坑道B1F,10,109
10000192,20010000,冰結的坑道B1F,9,110
10000192,20010000,冰結的坑道B1F,10,110
10000189,20010000,冰結的坑道B1F,101,113
10000189,20010000,冰結的坑道B1F,102,113
10000188,20010000,冰結的坑道B1F,111,113
10000188,20010000,冰結的坑道B1F,112,113
10000189,20010000,冰結的坑道B1F,101,114
10000189,20010000,冰結的坑道B1F,102,114
10000188,20010000,冰結的坑道B1F,111,114
10000188,20010000,冰結的坑道B1F,112,114
1,20010001,冰結的坑道B1F,63,10
1,20010001,冰結的坑道B1F,64,10
1,20010001,冰結的坑道B1F,63,11
1,20010001,冰結的坑道B1F,64,11
10000327,20010001,冰結的坑道B1F,43,65
10000327,20010001,冰結的坑道B1F,44,65
10000326,20010001,冰結的坑道B1F,55,65
10000326,20010001,冰結的坑道B1F,56,65
10000328,20010001,冰結的坑道B1F,71,65
10000328,20010001,冰結的坑道B1F,72,65
10000329,20010001,冰結的坑道B1F,87,65
10000329,20010001,冰結的坑道B1F,88,65
10000327,20010001,冰結的坑道B1F,43,66
10000327,20010001,冰結的坑道B1F,44,66
10000326,20010001,冰結的坑道B1F,55,66
10000326,20010001,冰結的坑道B1F,56,66
10000328,20010001,冰結的坑道B1F,71,66
10000328,20010001,冰結的坑道B1F,72,66
10000329,20010001,冰結的坑道B1F,87,66
10000329,20010001,冰結的坑道B1F,88,66
10000334,20010001,冰結的坑道B1F,9,109
10000334,20010001,冰結的坑道B1F,10,109
10000334,20010001,冰結的坑道B1F,9,110
10000334,20010001,冰結的坑道B1F,10,110
10000331,20010001,冰結的坑道B1F,101,113
10000331,20010001,冰結的坑道B1F,102,113
10000330,20010001,冰結的坑道B1F,111,113
10000330,20010001,冰結的坑道B1F,112,113
10000331,20010001,冰結的坑道B1F,101,114
10000331,20010001,冰結的坑道B1F,102,114
10000330,20010001,冰結的坑道B1F,111,114
10000330,20010001,冰結的坑道B1F,112,114
1,20010002,冰結的坑道B1F,63,10
1,20010002,冰結的坑道B1F,64,10
1,20010002,冰結的坑道B1F,63,11
1,20010002,冰結的坑道B1F,64,11
10000346,20010002,冰結的坑道B1F,43,65
10000346,20010002,冰結的坑道B1F,44,65
10000345,20010002,冰結的坑道B1F,55,65
10000345,20010002,冰結的坑道B1F,56,65
10000347,20010002,冰結的坑道B1F,71,65
10000347,20010002,冰結的坑道B1F,72,65
10000348,20010002,冰結的坑道B1F,87,65
10000348,20010002,冰結的坑道B1F,88,65
10000346,20010002,冰結的坑道B1F,43,66
10000346,20010002,冰結的坑道B1F,44,66
10000345,20010002,冰結的坑道B1F,55,66
10000345,20010002,冰結的坑道B1F,56,66
10000347,20010002,冰結的坑道B1F,71,66
10000347,20010002,冰結的坑道B1F,72,66
10000348,20010002,冰結的坑道B1F,87,66
10000348,20010002,冰結的坑道B1F,88,66
1,20010002,冰結的坑道B1F,9,109
1,20010002,冰結的坑道B1F,10,109
1,20010002,冰結的坑道B1F,9,110
1,20010002,冰結的坑道B1F,10,110
10000350,20010002,冰結的坑道B1F,101,113
10000350,20010002,冰結的坑道B1F,102,113
10000349,20010002,冰結的坑道B1F,111,113
10000349,20010002,冰結的坑道B1F,112,113
10000350,20010002,冰結的坑道B1F,101,114
10000350,20010002,冰結的坑道B1F,102,114
10000349,20010002,冰結的坑道B1F,111,114
10000349,20010002,冰結的坑道B1F,112,114
10000196,20011000,冰結的坑道B2F,117,65
10000196,20011000,冰結的坑道B2F,118,65
10000196,20011000,冰結的坑道B2F,117,66
10000196,20011000,冰結的坑道B2F,118,66
10000193,20011000,冰結的坑道B2F,10,109
10000193,20011000,冰結的坑道B2F,11,109
10000193,20011000,冰結的坑道B2F,10,110
10000193,20011000,冰結的坑道B2F,11,110
10000338,20011001,冰結的坑道B2F,117,65
10000338,20011001,冰結的坑道B2F,118,65
10000338,20011001,冰結的坑道B2F,117,66
10000338,20011001,冰結的坑道B2F,118,66
10000335,20011001,冰結的坑道B2F,10,109
10000335,20011001,冰結的坑道B2F,11,109
10000335,20011001,冰結的坑道B2F,10,110
10000335,20011001,冰結的坑道B2F,11,110
10000199,20012000,冰結的坑道B3F,59,65
10000199,20012000,冰結的坑道B3F,60,65
10000198,20012000,冰結的坑道B3F,75,65
10000198,20012000,冰結的坑道B3F,76,65
10000197,20012000,冰結的坑道B3F,115,65
10000197,20012000,冰結的坑道B3F,116,65
10000199,20012000,冰結的坑道B3F,59,66
10000199,20012000,冰結的坑道B3F,60,66
10000198,20012000,冰結的坑道B3F,75,66
10000198,20012000,冰結的坑道B3F,76,66
10000197,20012000,冰結的坑道B3F,115,66
10000197,20012000,冰結的坑道B3F,116,66
10000341,20012001,冰結的坑道B3F,59,65
10000341,20012001,冰結的坑道B3F,60,65
10000340,20012001,冰結的坑道B3F,75,65
10000340,20012001,冰結的坑道B3F,76,65
10000339,20012001,冰結的坑道B3F,115,65
10000339,20012001,冰結的坑道B3F,116,65
10000341,20012001,冰結的坑道B3F,59,66
10000341,20012001,冰結的坑道B3F,60,66
10000340,20012001,冰結的坑道B3F,75,66
10000340,20012001,冰結的坑道B3F,76,66
10000339,20012001,冰結的坑道B3F,115,66
10000339,20012001,冰結的坑道B3F,116,66
10000651,20012002,20012002,59,65
10000651,20012002,20012002,60,65
10000650,20012002,20012002,75,65
10000650,20012002,20012002,76,65
10000648,20012002,20012002,115,65
10000648,20012002,20012002,116,65
10000651,20012002,20012002,59,66
10000651,20012002,20012002,60,66
10000650,20012002,20012002,75,66
10000650,20012002,20012002,76,66
10000648,20012002,20012002,115,66
10000648,20012002,20012002,116,66
10001572,20012004,20012004,30,8
10001572,20012004,20012004,31,8
10001572,20012004,20012004,87,8
10001572,20012004,20012004,88,8
10001572,20012004,20012004,101,8
10001572,20012004,20012004,102,8
10001572,20012004,20012004,109,8
10001572,20012004,20012004,110,8
10001572,20012004,20012004,30,9
10001572,20012004,20012004,31,9
10001572,20012004,20012004,87,9
10001572,20012004,20012004,88,9
10001572,20012004,20012004,101,9
10001572,20012004,20012004,102,9
10001572,20012004,20012004,109,9
10001572,20012004,20012004,110,9
10001572,20012004,20012004,30,10
10001572,20012004,20012004,31,10
10001572,20012004,20012004,87,10
10001572,20012004,20012004,88,10
10001572,20012004,20012004,101,10
10001572,20012004,20012004,102,10
10001572,20012004,20012004,109,10
10001572,20012004,20012004,110,10
10001572,20012004,20012004,30,11
10001572,20012004,20012004,31,11
10001572,20012004,20012004,87,11
10001572,20012004,20012004,88,11
10001572,20012004,20012004,101,11
10001572,20012004,20012004,102,11
10001572,20012004,20012004,109,11
10001572,20012004,20012004,110,11
10001572,20012004,20012004,30,12
10001572,20012004,20012004,31,12
10001572,20012004,20012004,87,12
10001572,20012004,20012004,88,12
10001572,20012004,20012004,101,12
10001572,20012004,20012004,102,12
10001572,20012004,20012004,109,12
10001572,20012004,20012004,110,12
10001572,20012004,20012004,30,13
10001572,20012004,20012004,31,13
10001572,20012004,20012004,109,13
10001572,20012004,20012004,110,13
10001572,20012004,20012004,30,14
10001572,20012004,20012004,31,14
10001572,20012004,20012004,109,14
10001572,20012004,20012004,110,14
10001572,20012004,20012004,30,15
10001572,20012004,20012004,31,15
10001572,20012004,20012004,109,15
10001572,20012004,20012004,110,15
10001572,20012004,20012004,109,16
10001572,20012004,20012004,110,16
10001572,20012004,20012004,87,17
10001572,20012004,20012004,88,17
10001572,20012004,20012004,109,17
10001572,20012004,20012004,110,17
10001572,20012004,20012004,87,18
10001572,20012004,20012004,88,18
10001572,20012004,20012004,109,18
10001572,20012004,20012004,110,18
10001593,20012004,20012004,17,19
10001593,20012004,20012004,18,19
10001572,20012004,20012004,87,19
10001572,20012004,20012004,88,19
10001572,20012004,20012004,109,19
10001572,20012004,20012004,110,19
10001593,20012004,20012004,17,20
10001593,20012004,20012004,18,20
10001572,20012004,20012004,87,20
10001572,20012004,20012004,88,20
10001572,20012004,20012004,109,20
10001572,20012004,20012004,110,20
10001572,20012004,20012004,87,21
10001572,20012004,20012004,88,21
10001572,20012004,20012004,109,21
10001572,20012004,20012004,110,21
10001572,20012004,20012004,87,22
10001572,20012004,20012004,88,22
10001572,20012004,20012004,109,22
10001572,20012004,20012004,110,22
10001572,20012004,20012004,87,23
10001572,20012004,20012004,88,23
10001572,20012004,20012004,62,24
10001572,20012004,20012004,63,24
10001572,20012004,20012004,87,24
10001572,20012004,20012004,88,24
10001572,20012004,20012004,62,25
10001572,20012004,20012004,63,25
10001572,20012004,20012004,87,25
10001572,20012004,20012004,88,25
10001572,20012004,20012004,62,26
10001572,20012004,20012004,63,26
10001572,20012004,20012004,87,26
10001572,20012004,20012004,88,26
10001572,20012004,20012004,62,27
10001572,20012004,20012004,63,27
10001572,20012004,20012004,79,27
10001572,20012004,20012004,80,27
10001572,20012004,20012004,87,27
10001572,20012004,20012004,88,27
10001572,20012004,20012004,94,27
10001572,20012004,20012004,95,27
10001572,20012004,20012004,62,28
10001572,20012004,20012004,63,28
10001572,20012004,20012004,79,28
10001572,20012004,20012004,80,28
10001572,20012004,20012004,87,28
10001572,20012004,20012004,88,28
10001572,20012004,20012004,94,28
10001572,20012004,20012004,95,28
10001572,20012004,20012004,62,29
10001572,20012004,20012004,63,29
10001572,20012004,20012004,79,29
10001572,20012004,20012004,80,29
10001572,20012004,20012004,87,29
10001572,20012004,20012004,88,29
10001572,20012004,20012004,94,29
10001572,20012004,20012004,95,29
10001572,20012004,20012004,62,30
10001572,20012004,20012004,63,30
10001572,20012004,20012004,79,30
10001572,20012004,20012004,80,30
10001572,20012004,20012004,87,30
10001572,20012004,20012004,88,30
10001572,20012004,20012004,94,30
10001572,20012004,20012004,95,30
10001572,20012004,20012004,79,31
10001572,20012004,20012004,80,31
10001572,20012004,20012004,87,31
10001572,20012004,20012004,88,31
10001572,20012004,20012004,94,31
10001572,20012004,20012004,95,31
10001572,20012004,20012004,79,32
10001572,20012004,20012004,80,32
10001572,20012004,20012004,87,32
